evaluation_id,category,score,model_version,date
2785,instruction_following,85.0,claude-3-opus,2026-03-07
2786,instruction_following,80.92,gpt-3.5-turbo,2026-03-07
2787,instruction_following,71.5,claude-3-opus,2026-03-07
2788,instruction_following,69.66,gpt-4-turbo,2026-03-07
2789,instruction_following,81.38,gpt-4,2026-03-07
2790,instruction_following,71.14,gpt-4-turbo,2026-03-07
2791,instruction_following,49.7,gpt-4-turbo,2026-03-07
2792,instruction_following,74.91,gpt-4,2026-03-07
2793,instruction_following,53.28,gpt-3.5-turbo,2026-03-07
2794,instruction_following,72.31,gpt-4-turbo,2026-03-07
2795,tool_calling,37.37,gpt-3.5-turbo,2026-03-07
2796,tool_calling,52.48,gpt-3.5-turbo,2026-03-07
2797,tool_calling,53.58,claude-3-opus,2026-03-07
2798,tool_calling,40.54,claude-3-opus,2026-03-07
2799,tool_calling,50.83,gpt-3.5-turbo,2026-03-07
2800,tool_calling,25.14,gpt-3.5-turbo,2026-03-07
2801,tool_calling,77.59,claude-3-opus,2026-03-07
2802,tool_calling,27.2,gpt-4,2026-03-07
2803,tool_calling,27.26,gpt-3.5-turbo,2026-03-07
2804,reasoning,35.96,gpt-4,2026-03-08
2805,reasoning,41.77,gpt-4,2026-03-08
2806,reasoning,43.07,gpt-3.5-turbo,2026-03-08
2807,reasoning,47.76,gpt-4-turbo,2026-03-08
2808,reasoning,40.15,gpt-4-turbo,2026-03-08
2809,reasoning,71.45,gpt-3.5-turbo,2026-03-08
2810,reasoning,76.47,gpt-3.5-turbo,2026-03-08
2811,reasoning,41.48,claude-3-opus,2026-03-08
2812,reasoning,44.15,claude-3-opus,2026-03-08
2813,reasoning,59.81,gpt-4,2026-03-08
2814,reasoning,59.13,gpt-4-turbo,2026-03-08
2815,reasoning,21.29,gpt-4,2026-03-08
2816,reasoning,24.75,claude-3-opus,2026-03-08
2817,knowledge,67.81,gpt-4-turbo,2026-03-08
2818,knowledge,61.26,gpt-3.5-turbo,2026-03-08
2819,knowledge,54.98,gpt-3.5-turbo,2026-03-08
2820,knowledge,45.54,gpt-3.5-turbo,2026-03-08
2821,knowledge,49.53,claude-3-opus,2026-03-08
2822,knowledge,71.17,gpt-3.5-turbo,2026-03-08
2823,knowledge,94.58,gpt-4-turbo,2026-03-08
2824,knowledge,29.27,gpt-4,2026-03-08
2825,knowledge,80.05,gpt-3.5-turbo,2026-03-08
2826,knowledge,83.17,gpt-4,2026-03-08
2827,knowledge,85.66,claude-3-opus,2026-03-08
2828,knowledge,91.68,gpt-4,2026-03-08
2829,knowledge,76.6,gpt-4,2026-03-08
2830,code,42.59,claude-3-opus,2026-03-08
2831,code,44.16,gpt-4-turbo,2026-03-08
2832,code,51.38,gpt-4-turbo,2026-03-08
2833,code,57.98,claude-3-opus,2026-03-08
2834,code,80.54,gpt-4,2026-03-08
2835,code,33.84,gpt-4-turbo,2026-03-08
2836,code,67.12,claude-3-opus,2026-03-08
2837,code,36.59,claude-3-opus,2026-03-08
2838,code,39.79,claude-3-opus,2026-03-08
2839,code,29.84,gpt-3.5-turbo,2026-03-08
2840,code,63.46,gpt-4,2026-03-08
2841,instruction_following,92.3,gpt-4,2026-03-08
2842,instruction_following,92.06,gpt-4-turbo,2026-03-08
2843,instruction_following,60.27,gpt-4,2026-03-08
2844,instruction_following,86.97,gpt-3.5-turbo,2026-03-08
2845,instruction_following,58.3,gpt-4,2026-03-08
2846,instruction_following,91.44,gpt-4-turbo,2026-03-08
2847,instruction_following,54.69,gpt-3.5-turbo,2026-03-08
2848,instruction_following,70.52,gpt-4-turbo,2026-03-08
2849,tool_calling,56.51,gpt-3.5-turbo,2026-03-08
2850,tool_calling,69.02,gpt-3.5-turbo,2026-03-08
2851,tool_calling,61.91,claude-3-opus,2026-03-08
2852,tool_calling,27.3,gpt-4-turbo,2026-03-08
2853,tool_calling,57.61,gpt-4-turbo,2026-03-08
2854,tool_calling,46.81,gpt-4,2026-03-08
2855,tool_calling,44.44,gpt-4-turbo,2026-03-08
2856,tool_calling,62.86,gpt-4,2026-03-08
2857,tool_calling,52.73,claude-3-opus,2026-03-08
2858,tool_calling,81.08,claude-3-opus,2026-03-08
2859,reasoning,71.63,gpt-4,2026-03-09
2860,reasoning,55.78,gpt-4,2026-03-09
2861,reasoning,48.67,claude-3-opus,2026-03-09
2862,reasoning,57.9,gpt-3.5-turbo,2026-03-09
2863,reasoning,42.16,gpt-4,2026-03-09
2864,reasoning,53.73,gpt-4-turbo,2026-03-09
2865,reasoning,31.49,claude-3-opus,2026-03-09
2866,reasoning,22.31,gpt-4-turbo,2026-03-09
2867,reasoning,24.62,claude-3-opus,2026-03-09
2868,reasoning,36.14,gpt-3.5-turbo,2026-03-09
2869,reasoning,60.47,gpt-4-turbo,2026-03-09
2870,knowledge,67.29,gpt-4,2026-03-09
2871,knowledge,58.94,claude-3-opus,2026-03-09
2872,knowledge,93.98,gpt-3.5-turbo,2026-03-09
2873,knowledge,50.44,claude-3-opus,2026-03-09
2874,knowledge,31.37,gpt-4-turbo,2026-03-09
2875,knowledge,68.12,gpt-4,2026-03-09
2876,knowledge,58.67,claude-3-opus,2026-03-09
2877,code,70.71,gpt-4,2026-03-09
2878,code,85.2,gpt-3.5-turbo,2026-03-09
2879,code,59.73,gpt-4,2026-03-09
2880,code,66.75,claude-3-opus,2026-03-09
2881,code,50.76,gpt-3.5-turbo,2026-03-09
2882,code,24.67,claude-3-opus,2026-03-09
2883,code,47.44,gpt-3.5-turbo,2026-03-09
2884,code,71.18,gpt-4,2026-03-09
2885,code,17.53,gpt-4-turbo,2026-03-09
2886,code,55.97,gpt-4-turbo,2026-03-09
2887,code,39.69,claude-3-opus,2026-03-09
2888,code,33.22,claude-3-opus,2026-03-09
2889,code,39.19,gpt-4-turbo,2026-03-09
2890,instruction_following,72.24,gpt-3.5-turbo,2026-03-09
2891,instruction_following,55.61,gpt-4-turbo,2026-03-09
2892,instruction_following,75.82,claude-3-opus,2026-03-09
2893,instruction_following,69.0,gpt-3.5-turbo,2026-03-09
2894,instruction_following,62.78,gpt-4,2026-03-09
2895,instruction_following,55.5,gpt-3.5-turbo,2026-03-09
2896,instruction_following,90.33,gpt-4-turbo,2026-03-09
2897,instruction_following,63.07,claude-3-opus,2026-03-09
2898,instruction_following,55.93,claude-3-opus,2026-03-09
2899,tool_calling,24.49,gpt-4,2026-03-09
2900,tool_calling,62.53,claude-3-opus,2026-03-09
2901,tool_calling,62.07,gpt-4-turbo,2026-03-09
2902,tool_calling,70.19,gpt-4,2026-03-09
2903,tool_calling,83.36,gpt-4-turbo,2026-03-09
2904,tool_calling,47.7,claude-3-opus,2026-03-09
2905,tool_calling,70.75,gpt-4,2026-03-09
2906,tool_calling,49.02,gpt-4-turbo,2026-03-09
2907,tool_calling,55.48,gpt-4,2026-03-09
2908,tool_calling,53.06,claude-3-opus,2026-03-09
2909,tool_calling,73.3,claude-3-opus,2026-03-09
2910,reasoning,9.01,gpt-3.5-turbo,2026-03-10
2911,reasoning,29.59,gpt-4,2026-03-10
2912,reasoning,48.1,gpt-4-turbo,2026-03-10
2913,reasoning,53.84,gpt-3.5-turbo,2026-03-10
2914,reasoning,44.48,gpt-4,2026-03-10
2915,reasoning,40.18,gpt-3.5-turbo,2026-03-10
2916,reasoning,6.39,gpt-4-turbo,2026-03-10
2917,reasoning,29.24,gpt-3.5-turbo,2026-03-10
2918,reasoning,45.9,gpt-3.5-turbo,2026-03-10
2919,reasoning,13.19,gpt-4,2026-03-10
2920,reasoning,14.72,claude-3-opus,2026-03-10
2921,reasoning,65.04,gpt-4-turbo,2026-03-10
2922,reasoning,44.73,gpt-4,2026-03-10
2923,knowledge,91.56,gpt-3.5-turbo,2026-03-10
2924,knowledge,53.13,gpt-4-turbo,2026-03-10
2925,knowledge,53.16,claude-3-opus,2026-03-10
2926,knowledge,68.96,gpt-3.5-turbo,2026-03-10
2927,knowledge,78.99,gpt-3.5-turbo,2026-03-10
2928,knowledge,67.67,gpt-3.5-turbo,2026-03-10
2929,code,53.12,gpt-4,2026-03-10
2930,code,57.09,gpt-3.5-turbo,2026-03-10
2931,code,35.13,claude-3-opus,2026-03-10
2932,code,46.18,claude-3-opus,2026-03-10
2933,code,20.44,gpt-4-turbo,2026-03-10
2934,code,28.05,claude-3-opus,2026-03-10
2935,instruction_following,80.63,claude-3-opus,2026-03-10
2936,instruction_following,84.49,gpt-4,2026-03-10
2937,instruction_following,56.65,claude-3-opus,2026-03-10
2938,instruction_following,49.09,claude-3-opus,2026-03-10
2939,instruction_following,82.23,gpt-3.5-turbo,2026-03-10
2940,tool_calling,60.62,gpt-4,2026-03-10
2941,tool_calling,33.17,gpt-3.5-turbo,2026-03-10
2942,tool_calling,39.51,gpt-4-turbo,2026-03-10
2943,tool_calling,81.44,gpt-4,2026-03-10
2944,tool_calling,34.7,gpt-4-turbo,2026-03-10
2945,tool_calling,33.81,gpt-4,2026-03-10
2946,tool_calling,78.6,gpt-4-turbo,2026-03-10
2947,tool_calling,57.31,claude-3-opus,2026-03-10
2948,reasoning,70.39,gpt-3.5-turbo,2026-03-11
2949,reasoning,42.77,gpt-4,2026-03-11
2950,reasoning,40.61,gpt-4-turbo,2026-03-11
2951,reasoning,47.24,gpt-4,2026-03-11
2952,reasoning,68.97,gpt-4-turbo,2026-03-11
2953,reasoning,28.52,gpt-3.5-turbo,2026-03-11
2954,reasoning,69.86,gpt-4,2026-03-11
2955,reasoning,27.25,gpt-3.5-turbo,2026-03-11
2956,reasoning,27.8,gpt-3.5-turbo,2026-03-11
2957,reasoning,5.0,gpt-4-turbo,2026-03-11
2958,reasoning,35.46,claude-3-opus,2026-03-11
2959,knowledge,50.4,gpt-3.5-turbo,2026-03-11
2960,knowledge,29.4,claude-3-opus,2026-03-11
2961,knowledge,68.85,gpt-4,2026-03-11
2962,knowledge,60.57,claude-3-opus,2026-03-11
2963,knowledge,63.02,gpt-4-turbo,2026-03-11
2964,knowledge,68.38,gpt-4-turbo,2026-03-11
2965,code,51.96,claude-3-opus,2026-03-11
2966,code,66.59,claude-3-opus,2026-03-11
2967,code,63.04,gpt-4-turbo,2026-03-11
2968,code,59.96,gpt-4-turbo,2026-03-11
2969,code,48.83,gpt-4,2026-03-11
2970,code,72.66,claude-3-opus,2026-03-11
2971,code,36.28,gpt-3.5-turbo,2026-03-11
2972,code,26.49,gpt-4-turbo,2026-03-11
2973,code,60.85,gpt-4-turbo,2026-03-11
2974,code,65.88,gpt-4,2026-03-11
2975,code,47.23,gpt-4,2026-03-11
2976,code,54.87,gpt-4-turbo,2026-03-11
2977,code,48.78,claude-3-opus,2026-03-11
2978,instruction_following,80.04,gpt-4,2026-03-11
2979,instruction_following,60.89,gpt-4-turbo,2026-03-11
2980,instruction_following,80.11,gpt-3.5-turbo,2026-03-11
2981,instruction_following,74.24,gpt-3.5-turbo,2026-03-11
2982,instruction_following,44.89,gpt-4,2026-03-11
2983,instruction_following,74.56,gpt-4,2026-03-11
2984,tool_calling,55.31,gpt-3.5-turbo,2026-03-11
2985,tool_calling,59.82,gpt-3.5-turbo,2026-03-11
2986,tool_calling,21.69,gpt-4-turbo,2026-03-11
2987,tool_calling,50.3,claude-3-opus,2026-03-11
2988,tool_calling,64.03,gpt-3.5-turbo,2026-03-11
2989,tool_calling,64.26,gpt-3.5-turbo,2026-03-11
2990,tool_calling,27.24,gpt-3.5-turbo,2026-03-11
2991,tool_calling,15.82,gpt-4-turbo,2026-03-11
2992,tool_calling,20.28,gpt-4-turbo,2026-03-11
2993,tool_calling,57.42,gpt-4-turbo,2026-03-11
2994,tool_calling,44.8,gpt-3.5-turbo,2026-03-11
2995,tool_calling,26.32,gpt-4-turbo,2026-03-11
2996,tool_calling,39.96,gpt-3.5-turbo,2026-03-11
2997,tool_calling,67.15,claude-3-opus,2026-03-11
2998,reasoning,41.14,claude-3-opus,2026-03-12
2999,reasoning,65.92,gpt-3.5-turbo,2026-03-12
3000,reasoning,18.61,gpt-3.5-turbo,2026-03-12
3001,reasoning,14.69,gpt-3.5-turbo,2026-03-12
3002,reasoning,29.24,gpt-4,2026-03-12
3003,reasoning,46.52,gpt-3.5-turbo,2026-03-12
3004,reasoning,10.41,gpt-4-turbo,2026-03-12
3005,reasoning,5.42,claude-3-opus,2026-03-12
3006,reasoning,34.74,gpt-3.5-turbo,2026-03-12
3007,reasoning,75.11,gpt-4-turbo,2026-03-12
3008,reasoning,19.54,gpt-4-turbo,2026-03-12
3009,reasoning,44.12,gpt-4-turbo,2026-03-12
3010,reasoning,62.11,gpt-4,2026-03-12
3011,reasoning,25.35,claude-3-opus,2026-03-12
3012,knowledge,65.29,claude-3-opus,2026-03-12
3013,knowledge,66.83,gpt-4,2026-03-12
3014,knowledge,59.92,gpt-4,2026-03-12
3015,knowledge,71.64,claude-3-opus,2026-03-12
3016,knowledge,75.94,claude-3-opus,2026-03-12
3017,code,43.11,gpt-4,2026-03-12
3018,code,53.96,claude-3-opus,2026-03-12
3019,code,50.69,claude-3-opus,2026-03-12
3020,code,48.55,gpt-4-turbo,2026-03-12
3021,code,6.23,gpt-4-turbo,2026-03-12
3022,code,68.49,gpt-4,2026-03-12
3023,code,32.45,gpt-4-turbo,2026-03-12
3024,code,52.34,gpt-3.5-turbo,2026-03-12
3025,code,14.54,gpt-3.5-turbo,2026-03-12
3026,code,57.2,claude-3-opus,2026-03-12
3027,code,54.15,gpt-4-turbo,2026-03-12
3028,instruction_following,71.37,gpt-3.5-turbo,2026-03-12
3029,instruction_following,77.01,gpt-4-turbo,2026-03-12
3030,instruction_following,57.28,claude-3-opus,2026-03-12
3031,instruction_following,76.69,gpt-4-turbo,2026-03-12
3032,instruction_following,77.47,claude-3-opus,2026-03-12
3033,instruction_following,94.38,gpt-4-turbo,2026-03-12
3034,instruction_following,84.28,gpt-4,2026-03-12
3035,instruction_following,57.02,gpt-4,2026-03-12
3036,instruction_following,81.15,gpt-4-turbo,2026-03-12
3037,instruction_following,90.11,gpt-4-turbo,2026-03-12
3038,instruction_following,89.82,claude-3-opus,2026-03-12
3039,instruction_following,63.03,gpt-4-turbo,2026-03-12
3040,instruction_following,71.35,claude-3-opus,2026-03-12
3041,tool_calling,74.91,gpt-4,2026-03-12
3042,tool_calling,13.75,claude-3-opus,2026-03-12
3043,tool_calling,45.71,gpt-4-turbo,2026-03-12
3044,tool_calling,20.36,gpt-4,2026-03-12
3045,tool_calling,60.15,gpt-3.5-turbo,2026-03-12
3046,tool_calling,47.02,gpt-4-turbo,2026-03-12
3047,tool_calling,81.98,claude-3-opus,2026-03-12
3048,tool_calling,28.39,gpt-3.5-turbo,2026-03-12
3049,reasoning,35.7,gpt-4-turbo,2026-03-13
3050,reasoning,38.0,gpt-4-turbo,2026-03-13
3051,reasoning,19.65,gpt-4-turbo,2026-03-13
3052,reasoning,44.05,claude-3-opus,2026-03-13
3053,reasoning,37.97,gpt-4-turbo,2026-03-13
3054,reasoning,33.46,gpt-4-turbo,2026-03-13
3055,reasoning,54.09,claude-3-opus,2026-03-13
3056,reasoning,35.31,gpt-3.5-turbo,2026-03-13
3057,knowledge,80.11,gpt-4-turbo,2026-03-13
3058,knowledge,33.16,gpt-4,2026-03-13
3059,knowledge,37.81,claude-3-opus,2026-03-13
3060,knowledge,52.91,gpt-3.5-turbo,2026-03-13
3061,knowledge,79.2,gpt-4,2026-03-13
3062,knowledge,87.36,gpt-4-turbo,2026-03-13
3063,knowledge,85.9,gpt-4,2026-03-13
3064,knowledge,66.34,gpt-3.5-turbo,2026-03-13
3065,knowledge,79.38,gpt-4-turbo,2026-03-13
3066,code,55.79,gpt-4-turbo,2026-03-13
3067,code,49.53,gpt-4-turbo,2026-03-13
3068,code,22.45,gpt-4-turbo,2026-03-13
3069,code,71.48,claude-3-opus,2026-03-13
3070,code,33.65,gpt-3.5-turbo,2026-03-13
3071,code,83.21,gpt-3.5-turbo,2026-03-13
3072,code,68.81,gpt-3.5-turbo,2026-03-13
3073,code,54.12,gpt-4-turbo,2026-03-13
3074,code,16.55,gpt-4-turbo,2026-03-13
3075,code,31.39,gpt-3.5-turbo,2026-03-13
3076,instruction_following,61.79,gpt-3.5-turbo,2026-03-13
3077,instruction_following,84.71,claude-3-opus,2026-03-13
3078,instruction_following,32.08,gpt-3.5-turbo,2026-03-13
3079,instruction_following,68.49,gpt-4-turbo,2026-03-13
3080,instruction_following,94.3,claude-3-opus,2026-03-13
3081,instruction_following,86.64,gpt-4-turbo,2026-03-13
3082,instruction_following,89.16,claude-3-opus,2026-03-13
3083,instruction_following,53.8,gpt-3.5-turbo,2026-03-13
3084,instruction_following,83.87,gpt-4,2026-03-13
3085,instruction_following,21.77,gpt-4-turbo,2026-03-13
3086,instruction_following,45.07,gpt-4-turbo,2026-03-13
3087,tool_calling,60.64,gpt-4,2026-03-13
3088,tool_calling,78.2,gpt-3.5-turbo,2026-03-13
3089,tool_calling,54.76,gpt-3.5-turbo,2026-03-13
3090,tool_calling,65.92,gpt-3.5-turbo,2026-03-13
3091,tool_calling,72.94,gpt-4,2026-03-13
3092,tool_calling,18.05,gpt-4-turbo,2026-03-13
3093,tool_calling,24.41,gpt-3.5-turbo,2026-03-13
3094,reasoning,76.19,claude-3-opus,2026-03-14
3095,reasoning,21.35,gpt-4-turbo,2026-03-14
3096,reasoning,82.72,gpt-4,2026-03-14
3097,reasoning,38.99,claude-3-opus,2026-03-14
3098,reasoning,15.4,claude-3-opus,2026-03-14
3099,reasoning,47.08,gpt-3.5-turbo,2026-03-14
3100,reasoning,23.96,gpt-3.5-turbo,2026-03-14
3101,reasoning,42.99,gpt-4-turbo,2026-03-14
3102,knowledge,66.97,claude-3-opus,2026-03-14
3103,knowledge,58.87,gpt-4,2026-03-14
3104,knowledge,66.4,gpt-4,2026-03-14
3105,knowledge,76.7,gpt-3.5-turbo,2026-03-14
3106,knowledge,79.12,gpt-3.5-turbo,2026-03-14
3107,knowledge,25.35,claude-3-opus,2026-03-14
3108,knowledge,85.03,gpt-4-turbo,2026-03-14
3109,knowledge,49.6,claude-3-opus,2026-03-14
3110,knowledge,77.67,gpt-3.5-turbo,2026-03-14
3111,knowledge,56.58,gpt-3.5-turbo,2026-03-14
3112,knowledge,58.48,gpt-4,2026-03-14
3113,knowledge,71.53,gpt-4-turbo,2026-03-14
3114,knowledge,93.55,gpt-4-turbo,2026-03-14
3115,knowledge,79.21,claude-3-opus,2026-03-14
3116,knowledge,91.54,claude-3-opus,2026-03-14
3117,code,63.9,gpt-4,2026-03-14
3118,code,56.65,claude-3-opus,2026-03-14
3119,code,59.62,gpt-4,2026-03-14
3120,code,38.71,gpt-4,2026-03-14
3121,code,37.36,gpt-4,2026-03-14
3122,code,62.56,claude-3-opus,2026-03-14
3123,code,65.56,gpt-4-turbo,2026-03-14
3124,code,76.42,gpt-3.5-turbo,2026-03-14
3125,instruction_following,89.19,gpt-4-turbo,2026-03-14
3126,instruction_following,100.0,gpt-3.5-turbo,2026-03-14
3127,instruction_following,95.41,gpt-4,2026-03-14
3128,instruction_following,97.65,gpt-4,2026-03-14
3129,instruction_following,74.94,claude-3-opus,2026-03-14
3130,instruction_following,75.52,gpt-4,2026-03-14
3131,instruction_following,91.4,gpt-3.5-turbo,2026-03-14
3132,instruction_following,46.72,gpt-3.5-turbo,2026-03-14
3133,instruction_following,83.03,gpt-4-turbo,2026-03-14
3134,instruction_following,93.22,claude-3-opus,2026-03-14
3135,tool_calling,43.56,gpt-4,2026-03-14
3136,tool_calling,33.67,claude-3-opus,2026-03-14
3137,tool_calling,37.26,gpt-3.5-turbo,2026-03-14
3138,tool_calling,57.79,gpt-4,2026-03-14
3139,tool_calling,42.66,claude-3-opus,2026-03-14
3140,tool_calling,67.35,gpt-4-turbo,2026-03-14
3141,tool_calling,29.76,gpt-4,2026-03-14
3142,tool_calling,80.55,gpt-4-turbo,2026-03-14
3143,reasoning,79.53,gpt-4-turbo,2026-03-15
3144,reasoning,52.41,gpt-4-turbo,2026-03-15
3145,reasoning,53.94,claude-3-opus,2026-03-15
3146,reasoning,55.62,gpt-4,2026-03-15
3147,reasoning,33.1,gpt-4-turbo,2026-03-15
3148,reasoning,62.62,claude-3-opus,2026-03-15
3149,reasoning,52.47,claude-3-opus,2026-03-15
3150,reasoning,19.47,gpt-3.5-turbo,2026-03-15
3151,reasoning,38.49,gpt-4-turbo,2026-03-15
3152,reasoning,57.06,gpt-4,2026-03-15
3153,reasoning,15.02,gpt-3.5-turbo,2026-03-15
3154,reasoning,13.29,claude-3-opus,2026-03-15
3155,reasoning,55.14,claude-3-opus,2026-03-15
3156,reasoning,61.15,claude-3-opus,2026-03-15
3157,reasoning,46.75,gpt-3.5-turbo,2026-03-15
3158,knowledge,55.05,gpt-4-turbo,2026-03-15
3159,knowledge,82.67,gpt-3.5-turbo,2026-03-15
3160,knowledge,63.17,gpt-3.5-turbo,2026-03-15
3161,knowledge,65.21,gpt-4,2026-03-15
3162,knowledge,58.14,claude-3-opus,2026-03-15
3163,knowledge,82.93,gpt-3.5-turbo,2026-03-15
3164,knowledge,62.52,claude-3-opus,2026-03-15
3165,knowledge,76.67,claude-3-opus,2026-03-15
3166,knowledge,87.39,gpt-3.5-turbo,2026-03-15
3167,knowledge,31.49,gpt-4,2026-03-15
3168,knowledge,33.9,gpt-4,2026-03-15
3169,code,48.96,gpt-3.5-turbo,2026-03-15
3170,code,56.55,gpt-3.5-turbo,2026-03-15
3171,code,16.19,gpt-3.5-turbo,2026-03-15
3172,code,44.63,gpt-4-turbo,2026-03-15
3173,code,59.14,claude-3-opus,2026-03-15
3174,code,51.7,claude-3-opus,2026-03-15
3175,code,74.29,gpt-3.5-turbo,2026-03-15
3176,instruction_following,88.31,gpt-4-turbo,2026-03-15
3177,instruction_following,78.38,claude-3-opus,2026-03-15
3178,instruction_following,98.2,gpt-4-turbo,2026-03-15
3179,instruction_following,88.85,claude-3-opus,2026-03-15
3180,instruction_following,50.58,claude-3-opus,2026-03-15
3181,instruction_following,79.25,gpt-4-turbo,2026-03-15
3182,instruction_following,88.49,claude-3-opus,2026-03-15
3183,instruction_following,70.84,gpt-4-turbo,2026-03-15
3184,instruction_following,91.61,gpt-4,2026-03-15
3185,instruction_following,83.2,gpt-4-turbo,2026-03-15
3186,instruction_following,100.0,gpt-4-turbo,2026-03-15
3187,instruction_following,68.99,gpt-3.5-turbo,2026-03-15
3188,instruction_following,81.92,claude-3-opus,2026-03-15
3189,instruction_following,64.07,gpt-4,2026-03-15
3190,tool_calling,83.22,gpt-4,2026-03-15
3191,tool_calling,77.69,gpt-4,2026-03-15
3192,tool_calling,48.11,gpt-4-turbo,2026-03-15
3193,tool_calling,24.14,claude-3-opus,2026-03-15
3194,tool_calling,59.88,claude-3-opus,2026-03-15
3195,tool_calling,59.05,claude-3-opus,2026-03-15
3196,tool_calling,59.89,claude-3-opus,2026-03-15
3197,tool_calling,38.26,gpt-4,2026-03-15
3198,tool_calling,68.49,claude-3-opus,2026-03-15
3199,tool_calling,20.63,gpt-3.5-turbo,2026-03-15
3200,reasoning,57.96,gpt-3.5-turbo,2026-03-16
3201,reasoning,52.81,gpt-3.5-turbo,2026-03-16
3202,reasoning,64.07,gpt-4-turbo,2026-03-16
3203,reasoning,46.64,gpt-3.5-turbo,2026-03-16
3204,reasoning,35.15,gpt-3.5-turbo,2026-03-16
3205,reasoning,16.1,claude-3-opus,2026-03-16
3206,reasoning,8.92,gpt-3.5-turbo,2026-03-16
3207,reasoning,32.63,gpt-4,2026-03-16
3208,reasoning,0.0,claude-3-opus,2026-03-16
3209,reasoning,57.58,gpt-4-turbo,2026-03-16
3210,reasoning,69.3,gpt-3.5-turbo,2026-03-16
3211,knowledge,55.84,gpt-3.5-turbo,2026-03-16
3212,knowledge,26.05,gpt-4-turbo,2026-03-16
3213,knowledge,59.35,gpt-3.5-turbo,2026-03-16
3214,knowledge,76.76,gpt-4,2026-03-16
3215,knowledge,77.61,gpt-4-turbo,2026-03-16
3216,knowledge,61.42,claude-3-opus,2026-03-16
3217,knowledge,46.61,gpt-3.5-turbo,2026-03-16
3218,knowledge,76.79,gpt-4,2026-03-16
3219,knowledge,66.0,gpt-4-turbo,2026-03-16
3220,knowledge,91.28,claude-3-opus,2026-03-16
3221,knowledge,65.86,gpt-4-turbo,2026-03-16
3222,code,13.19,gpt-3.5-turbo,2026-03-16
3223,code,86.85,claude-3-opus,2026-03-16
3224,code,42.17,gpt-4,2026-03-16
3225,code,80.96,gpt-4,2026-03-16
3226,code,31.84,gpt-4,2026-03-16
3227,code,41.83,claude-3-opus,2026-03-16
3228,code,47.72,gpt-4,2026-03-16
3229,code,19.18,gpt-4,2026-03-16
3230,code,57.91,gpt-4-turbo,2026-03-16
3231,code,73.83,gpt-3.5-turbo,2026-03-16
3232,code,77.19,gpt-3.5-turbo,2026-03-16
3233,instruction_following,68.91,gpt-4-turbo,2026-03-16
3234,instruction_following,94.63,claude-3-opus,2026-03-16
3235,instruction_following,56.46,gpt-4-turbo,2026-03-16
3236,instruction_following,53.69,gpt-4-turbo,2026-03-16
3237,instruction_following,81.45,gpt-4-turbo,2026-03-16
3238,instruction_following,93.41,claude-3-opus,2026-03-16
3239,instruction_following,52.86,gpt-4,2026-03-16
3240,instruction_following,79.52,claude-3-opus,2026-03-16
3241,instruction_following,62.09,claude-3-opus,2026-03-16
3242,instruction_following,85.1,gpt-4-turbo,2026-03-16
3243,instruction_following,75.93,gpt-3.5-turbo,2026-03-16
3244,instruction_following,76.51,gpt-4-turbo,2026-03-16
3245,instruction_following,33.86,claude-3-opus,2026-03-16
3246,instruction_following,65.27,gpt-4,2026-03-16
3247,instruction_following,57.56,claude-3-opus,2026-03-16
3248,tool_calling,63.37,gpt-3.5-turbo,2026-03-16
3249,tool_calling,87.01,gpt-4,2026-03-16
3250,tool_calling,49.34,gpt-4-turbo,2026-03-16
3251,tool_calling,17.03,gpt-3.5-turbo,2026-03-16
3252,tool_calling,57.7,claude-3-opus,2026-03-16
3253,tool_calling,38.5,gpt-4,2026-03-16
3254,tool_calling,51.67,gpt-4,2026-03-16
3255,tool_calling,44.24,gpt-4-turbo,2026-03-16
3256,tool_calling,79.44,claude-3-opus,2026-03-16
3257,tool_calling,34.73,gpt-4-turbo,2026-03-16
3258,tool_calling,30.52,gpt-4-turbo,2026-03-16
3259,tool_calling,48.06,gpt-4,2026-03-16
3260,tool_calling,39.53,claude-3-opus,2026-03-16
3261,tool_calling,69.74,gpt-4,2026-03-16
3262,tool_calling,49.75,gpt-3.5-turbo,2026-03-16
3263,reasoning,16.98,claude-3-opus,2026-03-17
3264,reasoning,32.44,gpt-3.5-turbo,2026-03-17
3265,reasoning,23.83,gpt-4,2026-03-17
3266,reasoning,37.64,gpt-4-turbo,2026-03-17
3267,reasoning,15.59,claude-3-opus,2026-03-17
3268,reasoning,24.64,claude-3-opus,2026-03-17
3269,reasoning,60.48,gpt-4-turbo,2026-03-17
3270,reasoning,45.96,claude-3-opus,2026-03-17
